part	groupCount	sourceText
9	1	Velouté asperge crème de coco
9	1	Velouté carotte coco & œufs mollets épicés
9	1	Velouté champignons au lin
9	1	Velouté chataigne
9	1	Velouté de courge au thé
9	1	Velouté de cresson à la ricotta
9	1	Velouté de navet aux œufs
9	1	Velouté glacé au fenouil
9	1	Velouté patate douce soyeux
9	1	Vermicelles de riz, crevettes
9	1	Verrine folie au caramel
9	1	Verrines Cheesecake
9	1	Verrines Cheesecake façon USA
9	1	Verrines chocolat blanc panais
9	1	Verrines crevette-avocat
9	1	Verrines de courges & truite
9	1	Verrines de haddock et fèves
9	1	Verrines façon banoffee
9	1	Verrines Frankenstein
10	1	Vitello tonnato
10	15	Volaille
10	1	Volaille aux marrons
10	1	Volaille Chou-fleur Moutarde
10	1	Volaille Haricots verts Cajou
10	1	Volaille sauce pissaladière
10	1	Wok de konjac
10	1	Wok de légumes aux œufs
10	1	Wok veggie
10	1	Wol'verrines châtaignes cacao
10	1	Wonder Fruits
10	1	Wonton crevettes-gingembre
10	1	Wraps de pois chiches
10	1	Wraps truite et fenouil
10	1	Wraps à la mexicaine
10	1	X-Cake
10	1	Zebra Cake tout choco
10	5	Épinard
10	1	Œuf cocotte mimolette
10	1	Œufs carottes mozza
10	1	Œufs cocotte aux poireaux
10	1	Œufs cocotte tomate Mozzarelle
10	1	Œufs cocottes aux asperges
10	1	Œufs cocottes aux légumes
10	1	Œufs en cocotte de tomate
10	1	Œufs écossais
